Date,Momentum_Value,Momentum_Return,Contrarian_Value,Contrarian_Return,Momentum_DD,Contrarian_DD
2018-10-11,70932.75771413145,0.005929005146026612,121410.58781318716,-0.005929005146026612,-32.4032305495279,-22.98776623376819
2018-10-12,70315.47689954213,-0.008702337741851807,122467.14375377427,0.008702337741851807,-32.991480467544,-22.317579765279994
2018-10-15,69888.01945937678,-0.006079137325286865,123211.63833848912,0.006079137325286865,-33.39883445974596,-21.84533766491249
2018-10-16,69638.03960156525,-0.0035768628120422365,123652.34946567287,0.0035768628120422365,-33.63705769200557,-21.565789159618397
2018-10-17,69869.31444483792,0.0033210992813110353,123241.68773673,-0.0033210992813110353,-33.41665977200081,-21.826276960870583
2018-10-18,69932.75281667137,0.000907957553863525,123129.78951539854,-0.000907957553863525,-33.35620492527933,-21.897255383217605
2018-10-19,69704.27736398074,-0.0032670736312866207,123532.06360395017,0.0032670736312866207,-33.57393511085682,-21.642087965749013
2018-10-22,69652.68763938734,-0.0007401227951049806,123623.4925001498,0.0007401227951049806,-33.6230985556704,-21.584093488875634
2018-10-23,69580.59801505946,-0.0010349869728088377,123751.44120442058,0.0010349869728088377,-33.691797783960695,-21.502934047175625
2018-10-24,69483.0346398281,-0.0014021635055541993,123924.96095903714,0.0014021635055541993,-33.784772725226944,-21.3928683260035
2018-10-25,69575.08718980615,0.0013248205184936525,123760.78262800508,-0.0013248205184936525,-33.697049433496595,-21.49700866694514
2018-10-26,69427.53201186018,-0.002120804786682129,124023.25508820608,0.002120804786682129,-33.83766504842919,-21.330519147157144
2018-10-29,69296.68698672748,-0.001884627342224121,124256.99270581696,0.001884627342224121,-33.962356393904315,-21.182256492543296
2018-10-30,69491.6362924056,0.0028132557868957523,123907.42600202505,-0.0028132557868957523,-33.776575610876506,-21.4039909655757
2018-10-31,69842.9735624614,0.005055820941925049,123280.97224278399,-0.005055820941925049,-33.44176183500398,-21.80135831400367
2018-11-01,70026.13822199641,0.002622520923614502,122957.66531359375,-0.002622520923614502,-33.267211462777354,-22.006435888023425
2018-11-02,69911.29466344947,-0.0016400098800659192,123159.31709953789,0.0016400098800659192,-33.37665389530275,-21.87852567229823
2018-11-05,69877.75834255741,-0.00047969818115234375,123218.3963999425,0.00047969818115234375,-33.40861299325145,-21.841050943154293
2018-11-06,70006.55134340879,0.0018431186676025391,122991.29027334572,-0.0018431186676025391,-33.285877164757785,-21.985107161201157
2018-11-07,70034.97254407225,0.00040597915649414007,122941.35837306442,-0.00040597915649414007,-33.25879262144289,-22.01677958158983
2018-11-08,70253.82515421702,0.003124904632568359,122557.17835275018,-0.003124904632568359,-33.05023271332242,-22.260469708337915
